gstin,pan,name,director_name,registered_address,registered_date,declared_turnover
32NTXFC2871G3ZV,NTXFC2871G,"Natarajan, Narayan and Ravel",Divya Kapur,"H.No. 901, Menon Path, Erode-676948",2015-07-25,12271200.09
27MXVER2592P6ZL,MXVER2592P,Bahl-Varma,Quincy Jhaveri,"85/998, Banik Marg, Nandyal-619126",2017-08-10,15138370.61
07YNOTG9414F6ZV,YNOTG9414F,Thaker-Sheth,Chanakya Prakash,"15, Tank Road, Bijapur 718439",2022-01-15,7313893.87
36SKJGK8752V2ZP,SKJGK8752V,Parekh LLC,Yutika Dhingra,"11, Brar Chowk, Davanagere-460017",2021-04-16,11786029.44
19OBTEF3380C5ZG,OBTEF3380C,Mital Ltd,Kashvi Rau,"42, Date Path, Shahjahanpur 395260",2015-08-24,10588592.70
09KINXL7056Z3ZZ,KINXL7056Z,"Sood, Sarraf and Apte",Balvan Dara,"38, Randhawa Path, Proddatur-618083",2020-06-17,4974313.95
32IYHEE8294C2ZF,IYHEE8294C,"Sankaran, Bandi and Dua",Nandini Shroff,"16, Bumb Zila, Agra 077488",2020-04-16,11532037.01
29XDOCZ0835Z2ZJ,XDOCZ0835Z,Mohan-Bobal,Gavin Mishra,"90, Krishnamurthy Nagar, Bahraich-979282",2020-12-23,399841.80
24KOGBQ6248F4ZI,KOGBQ6248F,"Shan, Sunder and Pradhan",Umang Lalla,"783, Sekhon Road, Rewa-302728",2018-09-08,370405.72
07LRZYY2678G4ZZ,LRZYY2678G,"Zacharia, Narayan and Walia",Niharika Sastry,"88, Deshmukh Street, Rampur 431638",2023-02-14,12788537.57
24QWLPM7218M9ZS,QWLPM7218M,Gour Group,Zayan Srivastava,"H.No. 31, Lad Ganj, Ajmer-156155",2021-12-11,3778637.19
07YIZMD4409I9ZA,YIZMD4409I,Tiwari LLC,Advay Tripathi,"29, Zacharia Path, Ambarnath-656532",2025-06-12,3156876.89
27CNDBZ1741R6ZQ,CNDBZ1741R,Sathe-Narasimhan,Maya Kamdar,"H.No. 33, Sodhi Ganj, Proddatur-612430",2022-12-23,2183921.79
24MKFLB8170K4ZY,MKFLB8170K,Nagarajan-Hari,Sathvik Narang,"H.No. 50, Batra Chowk, Morbi-674358",2018-09-03,322859.08
07FTHBZ1524L3ZW,FTHBZ1524L,Krishnan PLC,Isha Sandal,"39/69, Bala Street, Kadapa-748861",2019-03-03,3715706.14
24URTJL4991N1ZZ,URTJL4991N,Chanda-Saxena,Neha Kaul,"H.No. 345, Mahajan Circle, Alappuzha 455935",2020-12-20,4393553.69
19AWRZY6366B5ZV,AWRZY6366B,"Seshadri, Bala and Borra",Vinaya Rege,"52/92, Kala Ganj, Erode 860658",2014-10-24,16109143.31
24ARFQN2083I5Z9,ARFQN2083I,Bhandari Ltd,Bina Mani,"H.No. 616, Bhasin Path, Faridabad 078389",2017-12-11,17433204.10
24DTMAT0592K8ZH,DTMAT0592K,Murthy and Sons,Thomas Gopal,"H.No. 69, Ramanathan Road, Kottayam-519060",2019-02-21,3670612.99
24VICEF2038B3Z7,VICEF2038B,"Mukhopadhyay, Magar and Singhal",Charvi Parekh,"17, Gokhale Street, North Dumdum-880862",2015-10-30,6486915.87
09NBHGA4027M5Z5,NBHGA4027M,Parsa Ltd,Balveer Dara,"39, Purohit Ganj, Kakinada 700493",2023-12-20,4922700.76
29DAWUC8426F9Z7,DAWUC8426F,"Mahal, Deshpande and Arora",Shravya Ravi,"H.No. 09, Sehgal Chowk, Tiruchirappalli 542144",2025-07-18,324682.98
33CWHXJ5537Y1Z9,CWHXJ5537Y,Deshpande-Oommen,Qarin Dash,"H.No. 905, Muni Nagar, Bikaner-448548",2019-01-06,4405539.34
33TUDOJ2570F2ZG,TUDOJ2570F,"Arora, Gupta and Randhawa",Prisha Khare,"39, Sabharwal Road, Bidhannagar-445549",2020-10-04,18401343.55
32EISZB1964Z7ZY,EISZB1964Z,"Chakrabarti, Balan and Gandhi",Laban Nigam,"33/05, Mannan Ganj, Panihati-122811",2021-10-27,1539103.82
19KWMKE4885V7ZZ,KWMKE4885V,Rao PLC,Vrishti Wali,"18/65, Buch, Ahmednagar 417677",2025-04-22,8305834.79
32ONNAU7395B3Z1,ONNAU7395B,Trivedi-Gupta,Fariq Khare,"81/636, Dugal Chowk, Chennai 793515",2014-10-09,1794476.72
32OZRIK3603Z4Z2,OZRIK3603Z,"Thaker, Varty and Jayaraman",Ojas Reddy,"540, Purohit Road, Bellary 615012",2016-07-14,4004866.88
19XOUDS2630L1ZS,XOUDS2630L,Shenoy Ltd,Yatan Kata,"H.No. 20, Pandya Road, Kirari Suleman Nagar 498168",2015-10-07,1082105.41
06EOFCH2182W4ZE,EOFCH2182W,Mutti and Sons,Ganga Ravi,"H.No. 992, Dora Road, Chennai-524636",2014-09-07,1963885.81
24JQCPN0074Y3ZG,JQCPN0074Y,"Sachdeva, Bhatt and Sundaram",Wyatt Mammen,"00, Trivedi Nagar, Rajahmundry-801086",2025-08-04,5155311.28
19STMJU1951R2ZG,STMJU1951R,Rajan PLC,Hamsini Sani,"02/585, Kale, Jaunpur 168129",2014-11-08,22431614.65
07XOOWL7361E4Z2,XOOWL7361E,"Nagi, Hora and Borah",Laksh Dash,"H.No. 93, Verma Circle, Madanapalle-436305",2015-09-21,5209263.36
19BVREK0128R4Z3,BVREK0128R,Dyal-Varma,Sai Lata,"25, Aggarwal Road, Shivpuri 697735",2022-06-17,13521681.60
09NQXMH5912V4ZJ,NQXMH5912V,"Lala, Kothari and Bansal",Bachittar Balakrishnan,"H.No. 36, Lall Street, Pune-418965",2015-09-25,1774884.24
06HFYNZ1798A6ZG,HFYNZ1798A,"Vaidya, Das and Murthy",Hamsini Reddy,"12/205, Kata Chowk, Rajkot-302792",2022-11-16,2395526.49
09WJQCB1454R3ZL,WJQCB1454R,Gade and Sons,Wahab Varty,"H.No. 980, Sankaran Ganj, Hosur-726253",2024-10-15,9113538.76
06URZYF5217Q9Z4,URZYF5217Q,Nayak-Master,Chakradhar Kala,"60/31, Shankar Street, Faridabad-088964",2020-02-10,59995265.00
24UAROH8623F6ZK,UAROH8623F,Bansal Group,Sara Nori,"15, Subramaniam Nagar, Bilaspur-295875",2015-06-17,24484688.80
07UUIJV4066X3ZC,UUIJV4066X,Ratti-Subramaniam,Garima Bahl,"65, Gupta, Coimbatore-062509",2021-04-02,14096640.77
07EXQKX7818A9ZG,EXQKX7818A,Bora-Ray,Kalpit Baria,"32, Bava Marg, Ghaziabad-395531",2019-07-01,1467253.17
06PWGXK2063Z4ZO,PWGXK2063Z,"Patla, Narula and Agate",Barkha Balan,"H.No. 843, Gara Ganj, Tenali-127848",2025-01-02,4153333.94
36QTTFR8451D9ZG,QTTFR8451D,Mahajan Group,Vasana Bansal,"16/811, Narain Street, Bhilai 854602",2019-01-09,645597.64
27RVXXY4179W3Z4,RVXXY4179W,Karan and Sons,Osha Parikh,"13, Das Nagar, Bhiwandi-770310",2024-04-11,644185.70
36BBWUT4830N5ZH,BBWUT4830N,Sachar Group,Rishi Mangat,"H.No. 468, Pandit Zila, Bhubaneswar-271423",2015-07-24,7599776.21
36RJJAV2183Y3Z6,RJJAV2183Y,Sarma and Sons,Zaid Dhar,"H.No. 843, Krish Ganj, Kochi-538495",2018-05-05,5745550.91
19IHFRH3001N5ZV,IHFRH3001N,Char and Sons,Indira Sandhu,"13, Goel Ganj, Phusro 216777",2022-08-23,2333152.98
36EMZLB6643F7ZW,EMZLB6643F,Ravi-Dhar,Rajata Tailor,"59/229, Koshy Nagar, Bally 382110",2024-06-10,1774752.41
27UHAWX1457S4ZD,UHAWX1457S,Kari and Sons,Idika Mishra,"39, Anne Chowk, Giridih 082968",2020-09-26,19750874.35
19LYLCS9688L8ZP,LYLCS9688L,Memon Ltd,Andrew Kanda,"H.No. 390, Comar Marg, Bidar 971848",2019-10-22,1168706.76
32WEZRU7504H4Z2,WEZRU7504H,"Bhat, Naidu and Nagarajan",Lakshit Tandon,"90/273, Sheth Road, Warangal-256404",2019-09-14,806965.30
32ALNUF4800G2ZH,ALNUF4800G,Raghavan-Mistry,Aryan Bhalla,"H.No. 43, Dua Chowk, Muzaffarpur-214026",2026-01-20,6949074.74
24CIITW7014B7Z5,CIITW7014B,Krish Ltd,Yuvraj Trivedi,"H.No. 285, Sekhon Zila, Kochi-817012",2014-12-14,1220041.51
06EACCB2675E2Z1,EACCB2675E,"Mital, Sagar and Gala",David Ramakrishnan,"404, Mammen Chowk, Madurai 731225",2022-08-10,4297116.84
06FRUJV1633Q4ZN,FRUJV1633Q,"Guha, Kalita and Mistry",Manan Sahni,"029, Bansal Marg, Sambhal-930956",2022-03-27,1780972.57
29RELOB5508Y7ZQ,RELOB5508Y,Som and Sons,Sudiksha Wadhwa,"H.No. 04, Oak Circle, Ambarnath-971135",2019-02-17,51253332.90
29LTOXH0322F9ZZ,LTOXH0322F,"Kurian, Ramachandran and Goel",Gopal Patla,"H.No. 781, Prakash Road, Pali 039989",2021-07-08,3485246.72
07DDQAL6601Z1ZZ,DDQAL6601Z,"Rege, Jain and Dar",Tamanna Bhat,"78/704, Bhakta Ganj, Thrissur 873466",2021-08-04,68340.82
33TKUIG7182I3ZP,TKUIG7182I,Uppal-Agarwal,Hemani Dhaliwal,"86, Dar Road, Coimbatore-057347",2015-12-03,34439191.12
32GDZQX5921E9Z3,GDZQX5921E,"Gour, Thakkar and Bhandari",Ojasvi Brahmbhatt,"443, Badami Nagar, Kottayam 937429",2024-04-26,2443648.80
06YFMVT3473T1ZM,YFMVT3473T,"Bala, Date and Contractor",Arunima Bhavsar,"97/25, Date Marg, Chennai 744936",2025-07-06,27108719.85
36WACDX7121A6Z4,WACDX7121A,"Parekh, Guha and Mahajan",Leela Jani,"H.No. 357, Kaur Ganj, Katihar 726891",2018-02-03,2199160.33
06UMMBZ1398Q4Z5,UMMBZ1398Q,Patel-Barad,Wahab Rao,"37/218, Kari, Patna-539781",2015-05-13,5494710.08
09RXFOA4190U4Z0,RXFOA4190U,Ram and Sons,Lakshit Tara,"10, Sarna Nagar, Tirunelveli-694504",2021-05-15,304428.96
36FWTSP8079H7ZQ,FWTSP8079H,Patla and Sons,Dayita Thakkar,"H.No. 17, Vora Street, Begusarai-344645",2020-01-10,10583572.47
29DSRUE4312O4Z2,DSRUE4312O,"Kulkarni, Bora and Saran",Ekta Mammen,"32/202, Ratti Ganj, Mysore-822448",2021-03-28,16836239.94
24YEIBB0968Z9Z5,YEIBB0968Z,Tak Ltd,Chasmum Dey,"586, Balay Marg, Guntur-602085",2017-04-04,297975.28
27YSZDU6810W4Z2,YSZDU6810W,Kapoor Group,Pushti Balay,"62/591, Gopal Marg, Bangalore 884616",2022-12-19,386848.11
33HJIJO9020O7Z4,HJIJO9020O,"Suri, Walla and Deol",Hamsini Om,"12, Toor Chowk, Anantapuram-352373",2016-02-20,30184701.03
29PRFLL9925S1ZV,PRFLL9925S,Chopra Group,Raagini Dash,"H.No. 76, Sen Nagar, Nangloi Jat 879515",2020-02-16,1138135.04
29BHEIW6163O1ZM,BHEIW6163O,"Sahni, Dar and Toor",Gauri Sachar,"202, Bhatt, Kharagpur-767616",2024-07-06,21934129.85
27PPCGL5684J3ZM,PPCGL5684J,"Shere, Korpal and Shankar",Hritik Pant,"02/63, Bhalla Zila, Buxar 575467",2016-11-11,12444088.55
32NQUIN7760G5ZD,NQUIN7760G,Bajwa-Desai,Noah Agrawal,"H.No. 95, Choudhary Ganj, Dehri-217601",2020-02-24,1991566.99
07HTOHS3181G3ZM,HTOHS3181G,Brahmbhatt-Chakrabarti,Indira Yadav,"H.No. 76, Kala Path, Berhampore 510549",2019-06-13,14295336.94
33JRTGH8758T8ZZ,JRTGH8758T,"Mital, Pillay and Natarajan",Devika Chauhan,"23/78, Rajagopal Street, Haldia-716405",2015-07-12,9205045.40
09PIKTI8354W7Z7,PIKTI8354W,Kamdar-Sankaran,Thomas Ganguly,"92/35, Borra Path, Muzaffarpur-847015",2020-09-04,11773182.70
32ADWGC1514E4Z1,ADWGC1514E,"Chatterjee, Deo and Radhakrishnan",Gaurangi Varughese,"H.No. 962, Sachar Circle, Jabalpur 706465",2025-02-05,2024385.50
36OOLAP3432L3ZI,OOLAP3432L,Kade LLC,Deepa Kari,"829, Sachar, Thiruvananthapuram 189572",2025-09-04,325172.72
27XMSAK7391J6ZA,XMSAK7391J,"Sandal, Mall and Dora",Isaiah Sen,"H.No. 99, Dash Chowk, Rourkela-612864",2025-12-02,5242724.05
09WAQDK6753Q3ZU,WAQDK6753Q,"Misra, Pandya and Patel",Henry Bava,"21, Divan Nagar, Allahabad-841644",2019-09-10,34413256.53
06SQHUC6997F5ZG,SQHUC6997F,Baria-Raja,Akshay Bhat,"H.No. 364, Konda, Gorakhpur 161458",2025-11-11,10727741.84
32ZYCXN1706G9ZL,ZYCXN1706G,Pandey PLC,Agastya Patla,"H.No. 55, Banik Nagar, Gandhidham 630602",2016-05-02,11432651.71
33FJYSX1763X1Z6,FJYSX1763X,"Khosla, Chaudry and Sachdeva",Chakrika Raj,"H.No. 333, Chhabra Chowk, Sangli-Miraj & Kupwad-057743",2024-03-22,23248894.32
09LJSIF9820B2ZU,LJSIF9820B,"Ranganathan, Nadig and Balay",Lavanya Chaudry,"733, Batta Zila, Delhi-190219",2019-08-16,3428992.04
36VITYQ3485E8ZF,VITYQ3485E,Joshi-Dixit,Ekaraj Singhal,"96/02, Deo Circle, Surendranagar Dudhrej 347513",2022-10-05,7075397.30
36NGPAI1891T5ZB,NGPAI1891T,"Kaur, Chakrabarti and Goda",Zehaan Krishnamurthy,"725, Cherian Chowk, Gaya 879571",2015-10-25,4500263.79
27UDSBI9175I6ZW,UDSBI9175I,"Solanki, Jain and Venkatesh",Harsh Kala,"684, Wali Circle, Motihari 832377",2016-07-14,3141199.95
33UBWQA4570H5ZV,UBWQA4570H,Buch Ltd,Harish Bakshi,"H.No. 38, Sidhu Path, Anantapur 224234",2024-12-25,486545.89
29EJCKA2893O7ZQ,EJCKA2893O,"Gola, Jani and Din",Deepa Mohanty,"H.No. 39, Panchal, Bhimavaram 495565",2023-02-28,1624979.34
07EMRFZ5192G2ZV,EMRFZ5192G,"Hayer, Yohannan and Kara",Kashvi Natt,"49/26, Bali Street, Khammam-476010",2017-11-19,1587022.08
27JIUZJ9936O3ZP,JIUZJ9936O,Bhatti and Sons,Nakul Chhabra,"57, Rastogi Zila, Bhubaneswar-117758",2018-06-04,30646386.16
32ZAVXR5770U3Z6,ZAVXR5770U,Morar-Menon,Ubika Kapur,"H.No. 09, Natarajan Marg, Patiala-558546",2015-02-13,8992793.63
36CFFIS3443T8ZD,CFFIS3443T,De Group,Sarthak Patil,"452, Handa Path, Bhind 080430",2021-05-27,5315628.02
36FPQLO5625C6ZA,FPQLO5625C,Tripathi Ltd,Darsh Varma,"88, Sanghvi Road, Hospet-907398",2024-01-09,10285288.69
29RSYPI4119E9Z3,RSYPI4119E,"Kunda, Chacko and Dasgupta",Ekantika Chacko,"H.No. 42, Nagi Path, Chandigarh-806703",2021-11-16,474659.94
09DHBDX8593U3ZV,DHBDX8593U,"Narang, Talwar and Gade",Amol Din,"749, Pandit Zila, Kurnool-377033",2015-11-20,2069622.08
24NSLLG5896D9Z0,NSLLG5896D,"Madan, Rastogi and Oza",Lucky Chana,"63, Bora Zila, Dindigul 439643",2015-02-23,31592492.88
06ABOZX1726F6Z2,ABOZX1726F,"Jhaveri, Loyal and Suri",Lopa Magar,"H.No. 842, Bumb Marg, Chandigarh-383038",2016-09-22,202164.94
29YWXBC4288W9ZE,YWXBC4288W,Dasgupta-Shan,Bhavna Mittal,"H.No. 03, Dutta, Kozhikode 144885",2024-11-04,12895219.16
32QHXUF3872N3Z5,QHXUF3872N,"Kade, Patil and Barman",Zashil Nanda,"587, Kunda Chowk, Rajahmundry 066027",2017-07-22,266735.17
29HNIND5864A9ZJ,HNIND5864A,Sekhon PLC,Naveen Tandon,"29, Mukhopadhyay Zila, Kakinada 862683",2017-04-16,3796806.53
27MMJVZ0962P5ZS,MMJVZ0962P,Karnik-Chander,Raagini Samra,"83/65, Bail Zila, Bally 326065",2020-01-18,7902857.11
29VLBYZ6281N5ZR,VLBYZ6281N,"More, Bains and Choudhry",Kai Sood,"91/39, Naidu Circle, Mangalore-932127",2015-07-08,5120238.45
29ZSWJO5789M3ZL,ZSWJO5789M,Sastry LLC,Upadhriti Amble,"64/12, Bakshi Nagar, Tirunelveli 462938",2020-02-06,8728973.65
32NTPPS8516U5ZR,NTPPS8516U,Pillay LLC,Pallavi Krish,"450, Srinivas Road, Alappuzha 624775",2018-09-03,10102328.73
32ZRIPZ2094K6ZA,ZRIPZ2094K,Ganesh and Sons,Praneel Nagarajan,"H.No. 409, Kadakia Street, Barasat 538217",2021-12-06,9324925.35
19JDNCF8116A7ZR,JDNCF8116A,"Naidu, Wagle and Dubey",Irya Vohra,"29, Magar Marg, Vijayawada 818083",2014-11-09,1370502.39
27QNMRB6353F7ZR,QNMRB6353F,Trivedi-Bala,Gaurika Venkataraman,"H.No. 744, Sant Circle, Vasai-Virar-352074",2015-07-11,1610883.02
07SLHCO4805K5ZG,SLHCO4805K,Singh PLC,Ekaja Mahajan,"72/58, Raju Zila, Malda 685289",2015-09-20,918267.93
27VTNXY1352J3ZF,VTNXY1352J,Amble-Ravi,Gaurang D’Alia,"H.No. 59, Jain Nagar, Kakinada-873346",2017-05-06,14696983.78
33MNAYZ5482R4ZT,MNAYZ5482R,Rajagopalan-Hora,Oliver Sharaf,"15/407, Batta Path, Hosur-666825",2023-06-28,40371581.47
07THVEP6061V2ZB,THVEP6061V,"Desai, Korpal and Jha",Atharv Palla,"H.No. 100, Patla, Karimnagar 386114",2015-04-22,10569933.26
32HRRZC9237T5ZR,HRRZC9237T,Bumb Inc,Dhruv Andra,"H.No. 439, Narula Zila, Guna-748898",2017-03-03,1272876.69
32ZKLIP5900B5Z9,ZKLIP5900B,Brar-Sachdev,Vansha Sood,"36/03, Bakshi Street, Bijapur 599386",2018-07-11,106291.45
19VGYQZ2924B4Z2,VGYQZ2924B,"Saini, Ranganathan and Zachariah",Chatresh Balay,"03/059, Salvi Zila, Dhule-784258",2016-05-07,24294124.06
29MJHRZ2349X6ZY,MJHRZ2349X,Bhasin LLC,Darika Krishnan,"12/491, Banerjee Zila, Sirsa 450113",2021-12-13,2476222.10
33LULMY8190R8ZQ,LULMY8190R,Sachdeva Group,Guneet Chada,"H.No. 74, Pal Ganj, Nagercoil 592812",2022-01-02,11483725.44
06QJBZK9831V2ZJ,QJBZK9831V,"Divan, Mane and Sehgal",Yauvani Solanki,"177, Naik Nagar, Burhanpur 821409",2023-01-16,12725489.41
32TFNYB3320B7ZT,TFNYB3320B,Jain Ltd,Gaurangi Barad,"21/50, Ganesan Circle, Hajipur-457223",2021-09-23,99630.79
07ZKJAC9975W9ZO,ZKJAC9975W,"Hari, Anand and Ben",Kashish Bhalla,"07/322, Lad Street, Ajmer 342610",2023-04-17,29284013.33
07XANKW9188Z9ZJ,XANKW9188Z,Aggarwal Inc,Girish Balakrishnan,"468, Walla Chowk, Panvel 795686",2016-08-19,1054380.67
27PJSKK6553U6Z1,PJSKK6553U,Kata Ltd,Akshay Tata,"96/825, Gour Nagar, Amritsar-430124",2020-05-13,286342.13
32RJAQU3238E9ZL,RJAQU3238E,Nagarajan LLC,Qabil Chad,"43/83, Nath Street, Unnao-529310",2018-02-08,776639.97
27NDSXW1264Q8ZN,NDSXW1264Q,Warrior and Sons,Harinakshi Kaur,"043, Vohra, Guntakal 936221",2023-12-31,16669966.46
29JOOCQ4392Y4ZW,JOOCQ4392Y,Lall-Sura,Hritik Kata,"34, Thakkar Ganj, Adoni-268522",2015-02-11,15305134.01
36DPRCE3746A5Z6,DPRCE3746A,"Balakrishnan, Contractor and Loyal",Benjamin Krishna,"H.No. 390, Toor Zila, Ratlam-930646",2023-12-28,7330539.49
24NYIFL2135V1ZB,NYIFL2135V,Sule PLC,Yasti Kant,"23, Lad Zila, Aurangabad 562855",2018-06-29,19901449.03
24XBYDE7638K2ZV,XBYDE7638K,Iyer Group,Rajeshri Banik,"95/720, Mandal, Giridih 903731",2015-09-26,15990509.65
07YVUEM7457C9ZE,YVUEM7457C,Ganguly-Vyas,Vrishti Soman,"11/326, Kar Zila, Amaravati-315548",2014-09-14,998337.57
36KJCDC4607S6ZZ,KJCDC4607S,"Sankar, Char and Ramaswamy",Hemang Nagy,"H.No. 752, Sura Street, Bangalore 099643",2024-07-16,3238704.63
36FWOXP5034G9ZE,FWOXP5034G,Bhattacharyya PLC,Triya Sheth,"H.No. 11, Padmanabhan Road, Nandyal 352930",2025-05-09,8218643.43
36GBFOF8858W7Z6,GBFOF8858W,"Chadha, Sekhon and Sengupta",Amaira Mammen,"82/816, Iyengar Zila, Bhind 498548",2020-08-01,544726.96
32IGVXD6382F8Z8,IGVXD6382F,"Banik, Goyal and Mistry",Odika Suresh,"14/337, Arora Chowk, Gudivada-797354",2014-11-24,3413820.78
24KNZCL5285I7ZP,KNZCL5285I,Thaker-Shukla,Jagdish Hora,"H.No. 88, Sawhney Street, Motihari-186829",2017-06-18,20525592.33
24RQFLE6565G4ZD,RQFLE6565G,Mallick-Naik,Ekta Kapadia,"H.No. 260, Rege, Bareilly-058407",2020-03-11,23003536.05
19PKRBM1243B7ZD,PKRBM1243B,"Barman, Bhattacharyya and Vohra",Peter Cheema,"H.No. 148, Deep Marg, Dewas 669494",2022-12-23,21203790.40
19PRINY7435U9ZD,PRINY7435U,"Grover, De and Natarajan",Aarnav Natarajan,"819, Pillai Path, Giridih 263752",2022-04-27,2360248.38
36TFTAW7817I2Z7,TFTAW7817I,Pandya and Sons,Vasudha Doctor,"39, Misra, Khammam-486356",2018-12-23,2123433.87
07HJLRU4362I2ZS,HJLRU4362I,Prabhu-Sekhon,Eshana Rama,"14, Sarna Road, Bhusawal-807667",2018-10-26,530802.37
24TLSLX2923G1ZY,TLSLX2923G,"Ram, Sood and Pai",Manya Raghavan,"07/62, Nair Chowk, Sonipat 923423",2020-06-22,7890297.55
07BUJJJ5506C2ZI,BUJJJ5506C,Muni LLC,Krishna Kara,"621, Din Zila, Mira-Bhayandar 410318",2021-06-28,3446353.08
27MHFFN4694Y1ZK,MHFFN4694Y,"Padmanabhan, Pillai and Sharma",Ekbal Patla,"85, Thakur Marg, Dibrugarh-887801",2020-04-27,647094.20
09RRLGW6717E9Z5,RRLGW6717E,"Karnik, Ram and Nayar",Chaaya Dhingra,"19, Mukhopadhyay, Ambattur-061639",2023-02-24,918881.72
32SXWLX6014F7ZC,SXWLX6014F,Iyengar PLC,Hiral Halder,"78/153, Jayaraman Road, Meerut-819263",2020-04-01,15505698.20
06SGUIE0076Q5ZV,SGUIE0076Q,Subramanian Inc,Falan Tripathi,"94/390, Morar Zila, Khammam 761823",2026-06-08,4570290.56
06KEXKP2163C3ZJ,KEXKP2163C,Keer-Pillay,Kai Bir,"63/084, Chowdhury, Erode-776838",2021-01-25,15839641.33
24TAGXM6969H7ZH,TAGXM6969H,Malhotra-Chand,Pahal Kari,"45/569, Radhakrishnan Path, Amravati-057937",2022-11-26,9629004.71
07YSUCX0242K6ZE,YSUCX0242K,Badami-Sekhon,Dalaja Mangal,"94/79, Badami Road, Ujjain 569190",2021-12-18,818897.62
09CCHTX9695Y7Z4,CCHTX9695Y,"Kota, Comar and Pradhan",Matthew Merchant,"78, Chauhan Street, Tinsukia 354516",2022-03-06,2957310.54
29DPNPP4898G9ZM,DPNPP4898G,Garde PLC,Yachana Singh,"730, Prashad Circle, Pondicherry 041461",2024-04-04,14939162.85
09EXQBA3793L4ZW,EXQBA3793L,"Tailor, Sidhu and Naik",Azad Varughese,"H.No. 442, Sidhu Path, Karawal Nagar 782350",2025-07-11,4245958.59
33IMJVG1615A4ZC,IMJVG1615A,Gokhale-Kadakia,Vihaan Nath,"94/36, Kaul Path, Pali-761959",2026-04-26,1599227.03
29GOHXI9816W2ZK,GOHXI9816W,Verma Ltd,Wriddhish Banerjee,"50, Issac, Junagadh-406110",2016-11-14,16998819.75
27ASTEJ2103K8ZQ,ASTEJ2103K,"Saxena, Muni and Bhattacharyya",Gayathri Dada,"02/90, Chopra Zila, Sultan Pur Majra 546052",2020-10-05,6962671.76
24BBBQH3838W2ZY,BBBQH3838W,Kadakia Inc,Aahana Thaman,"58/354, Mohanty Nagar, Raichur 013043",2024-03-12,15749674.43
27NXAFK8593H7Z3,NXAFK8593H,Gaba-Kumer,Sarthak Vaidya,"94/08, Tailor, Satara 783683",2019-12-27,5721157.93
32GCYJS2186J6ZN,GCYJS2186J,Sachdev Inc,Vanya Gopal,"192, Ramachandran Street, Muzaffarnagar-068402",2022-06-24,10359097.16
06FQPOI4836E2Z2,FQPOI4836E,"Hayre, Sampath and Datta",Nachiket Malhotra,"H.No. 418, Jha Zila, Ongole-414654",2022-04-01,169773.10
36STVIR3070X4ZD,STVIR3070X,Kala-Ramesh,Panini Maharaj,"75/42, Mukherjee Path, Bathinda 788713",2025-08-02,18149045.81
36XUXAI4189N6ZK,XUXAI4189N,"Garg, Tandon and Wagle",Maanav Jhaveri,"32/482, Saini Chowk, Anantapuram-437270",2014-12-07,13544153.14
07CFYEW0573H3ZF,CFYEW0573H,Kaul-Bath,Vaishnavi Lad,"107, Jani Marg, Hyderabad 190712",2025-05-11,5793352.66
33FFGXW3839O7Z3,FFGXW3839O,Kunda Inc,Isaac Bhavsar,"H.No. 83, Kumer Nagar, Hospet 492526",2025-08-06,12751651.63
24FNYFL3454W1ZW,FNYFL3454W,Mitra-Kata,Panini Korpal,"95/36, Sangha Chowk, Mira-Bhayandar 870543",2026-03-02,17908957.51
06ULAQX8964C6ZS,ULAQX8964C,"Bhargava, Saxena and Sachdeva",Chameli Borra,"55/282, Seth Street, Coimbatore-002297",2024-09-28,23839765.12
24PEIOE9587K6Z1,PEIOE9587K,"Dhaliwal, Patla and Aurora",Eshana Sharaf,"H.No. 30, Manda Zila, Gurgaon 712504",2019-09-30,1902551.88
07EUBNW2509O7Z8,EUBNW2509O,Varkey Inc,Gabriel Varty,"71/02, Misra, Rewa 429659",2025-08-24,1539840.27
19RQJBT1395Z1ZN,RQJBT1395Z,Radhakrishnan Ltd,Jagvi Bal,"97/58, Bhakta Zila, Miryalaguda 281042",2015-11-02,513437.95
27MYQID8433F3ZD,MYQID8433F,"Vora, Borah and Dugar",Garima Joshi,"106, Sarma Path, Phagwara 911770",2025-11-28,16818828.09
09SRTKP8046U2ZR,SRTKP8046U,"Bhalla, Narain and Sachar",Ishwar Raman,"031, Mohanty Path, Serampore-098035",2017-11-12,683594.66
24RYKIV6023H8ZM,RYKIV6023H,"Butala, Mittal and Arora",Krishna Narayan,"65/486, Goda Ganj, Coimbatore-608032",2023-03-07,1805613.88
36DAPUO0310C7ZC,DAPUO0310C,Hayre-Sethi,Zilmil Sharma,"H.No. 834, Sane Marg, Salem 354939",2020-07-08,4747406.28
27XYHMK0202D2Z9,XYHMK0202D,Modi PLC,Aarush Kamdar,"82/16, Sami Circle, Nizamabad 098698",2021-01-23,5993832.59
24LUBGS4659F1ZJ,LUBGS4659F,Sami-Guha,Yutika Tank,"32/651, Koshy Ganj, Dehradun-681155",2022-02-14,4466974.30
09HIFSB1091F7ZG,HIFSB1091F,"Nagi, Patla and Sarin",Yachana Gokhale,"H.No. 365, Sama Chowk, Mau-633818",2022-10-27,4012502.85
36JVTOF3184F9Z0,JVTOF3184F,"Natarajan, Savant and Luthra",Harrison Mangat,"H.No. 57, Gopal Street, Ambala-907688",2021-04-13,3517367.07
09NDTRH1653V4ZA,NDTRH1653V,"Mody, Shankar and Dalal",Charan Badal,"H.No. 441, Bail Nagar, Vadodara-187458",2024-01-30,2427775.49
